stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-02-08,22:20:00,India,F,49,35,Asian,Other,DUI,1,Frisk,Warning,1,30+ Min,0,MH92PG7750
2020-02-08,22:21:00,India,M,49,26,Hispanic,Other,Signal,1,Frisk,Ticket,0,0-15 Min,1,MH79ZD2811
2020-02-08,22:22:00,Canada,M,64,65,White,Speeding,Speeding,1,Frisk,Ticket,0,0-15 Min,0,UP67UI5869
2020-02-08,22:23:00,India,F,22,60,Asian,Signal Violation,Signal,1,Frisk,Ticket,1,16-30 Min,1,TN38UO3741
2020-02-08,22:24:00,Canada,M,43,45,Hispanic,Signal Violation,Other,0,Frisk,Ticket,1,16-30 Min,1,KA24MW1791
2020-02-08,22:25:00,India,M,60,33,Other,Speeding,Speeding,1,Frisk,Arrest,0,16-30 Min,1,DL54IP4547
2020-02-08,22:26:00,USA,F,30,38,Asian,Drunk Driving,Signal,1,Vehicle Search,Ticket,0,30+ Min,1,GJ27PB2935
2020-02-08,22:27:00,Canada,F,35,40,Other,Speeding,Speeding,1,Vehicle Search,Arrest,1,0-15 Min,1,UP83FU5528
2020-02-08,22:28:00,USA,F,19,80,White,Drunk Driving,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,TN27FM3400
2020-02-08,22:29:00,India,M,22,79,Other,Drunk Driving,Speeding,0,Frisk,Warning,1,16-30 Min,1,GJ30WY6033
2020-02-08,22:30:00,Canada,F,32,31,Hispanic,Speeding,Speeding,0,Frisk,Warning,1,16-30 Min,0,TN55GE8745
2020-02-08,22:31:00,USA,F,30,43,Hispanic,Signal Violation,DUI,0,Frisk,Warning,1,30+ Min,1,TN89WA9678
2020-02-08,22:32:00,Canada,F,64,46,Asian,Signal Violation,Seatbelt,1,Vehicle Search,Arrest,0,30+ Min,1,GJ69NC2232
2020-02-08,22:33:00,India,M,36,65,Black,Speeding,Other,1,Frisk,Ticket,1,0-15 Min,1,GJ17IM1193
2020-02-08,22:34:00,USA,M,23,53,Other,Speeding,Speeding,0,Frisk,Ticket,1,16-30 Min,0,TN89VT7588
2020-02-08,22:35:00,USA,F,46,65,Hispanic,Signal Violation,Speeding,0,Frisk,Ticket,1,30+ Min,1,MH74TG9425
2020-02-08,22:36:00,India,M,69,77,Black,Other,Seatbelt,0,Frisk,Warning,1,0-15 Min,0,RJ79VF6056
2020-02-08,22:37:00,USA,M,42,74,Other,Speeding,Speeding,1,Vehicle Search,Ticket,1,0-15 Min,0,GJ51LL4502
2020-02-08,22:38:00,India,F,80,63,Asian,Drunk Driving,Speeding,1,Frisk,Ticket,1,0-15 Min,1,TN34BK9855
2020-02-08,22:39:00,Canada,F,22,61,White,Signal Violation,Speeding,0,Vehicle Search,Warning,1,30+ Min,1,UP83IN1063
2020-02-08,22:40:00,Canada,F,51,73,Asian,Signal Violation,Seatbelt,0,Vehicle Search,Arrest,0,16-30 Min,1,MH67LZ5247
2020-02-08,22:41:00,India,M,72,52,Hispanic,Drunk Driving,Speeding,0,Vehicle Search,Ticket,1,30+ Min,0,UP15LV8469
2020-02-08,22:42:00,USA,M,22,43,Black,Speeding,Speeding,1,Vehicle Search,Warning,0,30+ Min,1,WB43PW4025
2020-02-08,22:43:00,India,F,76,58,Hispanic,Drunk Driving,Signal,1,Vehicle Search,Warning,1,0-15 Min,0,DL46TM6693
2020-02-08,22:44:00,India,F,78,27,Black,Other,Seatbelt,1,Vehicle Search,Ticket,1,16-30 Min,1,DL78UM4738
2020-02-08,22:45:00,USA,M,46,69,White,Speeding,DUI,1,Frisk,Arrest,0,0-15 Min,0,DL86IH9393
2020-02-08,22:46:00,Canada,M,75,38,Black,Other,Speeding,0,Frisk,Arrest,1,16-30 Min,0,DL93RF7595
2020-02-08,22:47:00,Canada,F,55,44,Hispanic,Speeding,Signal,1,Frisk,Ticket,1,0-15 Min,0,WB98II2517
2020-02-08,22:48:00,India,M,75,49,Other,Signal Violation,Signal,0,Frisk,Ticket,0,30+ Min,0,RJ13JT2037
2020-02-08,22:49:00,Canada,M,53,49,White,Seatbelt,Seatbelt,1,Frisk,Ticket,1,16-30 Min,0,WB85KI4116
2020-02-08,22:50:00,Canada,F,58,39,Other,Speeding,Seatbelt,0,Vehicle Search,Arrest,1,30+ Min,0,KA96LM6694
2020-02-08,22:51:00,USA,M,28,45,White,Speeding,Other,1,Frisk,Warning,1,30+ Min,0,UP52AD5787
2020-02-08,22:52:00,India,F,39,47,Asian,Seatbelt,Speeding,0,Frisk,Ticket,1,0-15 Min,0,WB69LN9240
2020-02-08,22:53:00,India,F,44,77,White,Seatbelt,Speeding,0,Vehicle Search,Arrest,0,16-30 Min,1,RJ75QY5028
2020-02-08,22:54:00,India,M,66,69,Black,Signal Violation,Seatbelt,0,Vehicle Search,Ticket,0,0-15 Min,1,RJ24AT2045
2020-02-08,22:55:00,USA,F,33,69,Asian,Signal Violation,Other,0,Vehicle Search,Warning,0,30+ Min,1,KA63GK1875
2020-02-08,22:56:00,USA,F,25,61,Asian,Speeding,Seatbelt,0,Vehicle Search,Ticket,1,0-15 Min,1,KA24EF5701
2020-02-08,22:57:00,USA,F,47,48,White,Seatbelt,Other,1,Vehicle Search,Ticket,1,0-15 Min,0,MH35VD8526
2020-02-08,22:58:00,USA,M,65,22,Black,Seatbelt,DUI,1,Vehicle Search,Arrest,1,0-15 Min,0,GJ64LQ7027
2020-02-08,22:59:00,India,F,50,77,Asian,Drunk Driving,Speeding,1,Frisk,Warning,1,30+ Min,1,WB27MX1593
2020-02-08,23:00:00,USA,M,18,71,Asian,Other,Signal,0,Frisk,Ticket,1,0-15 Min,1,MH11TR4551
2020-02-08,23:01:00,Canada,F,56,34,Other,Speeding,Speeding,0,Frisk,Warning,0,30+ Min,1,WB30VP8020
2020-02-08,23:02:00,Canada,F,40,55,Asian,Other,Seatbelt,1,Frisk,Ticket,0,30+ Min,1,UP14UH5856
2020-02-08,23:03:00,Canada,M,50,47,Asian,Seatbelt,DUI,0,Frisk,Warning,1,30+ Min,0,KA20AU5573
2020-02-08,23:04:00,Canada,F,53,25,Asian,Other,Seatbelt,0,Vehicle Search,Arrest,1,16-30 Min,0,KA32XJ5500
2020-02-08,23:05:00,Canada,M,23,47,Hispanic,Seatbelt,Signal,0,Frisk,Warning,0,16-30 Min,1,DL31DR6565
2020-02-08,23:06:00,USA,M,67,67,Other,Speeding,Seatbelt,1,Frisk,Ticket,0,30+ Min,1,WB89HW9999
2020-02-08,23:07:00,Canada,F,50,61,Black,Seatbelt,Speeding,0,Frisk,Warning,1,0-15 Min,1,GJ54GT6166
2020-02-08,23:08:00,USA,M,74,40,Asian,Signal Violation,Other,0,Frisk,Arrest,0,0-15 Min,0,WB11ND4266
2020-02-08,23:09:00,Canada,F,54,60,Other,Speeding,Signal,0,Frisk,Warning,0,30+ Min,0,MH68NQ9118
2020-02-08,23:10:00,USA,F,76,63,Black,Drunk Driving,Other,0,Frisk,Arrest,1,30+ Min,0,WB28ZQ8222
2020-02-08,23:11:00,India,M,73,77,Black,Speeding,Signal,0,Vehicle Search,Arrest,1,0-15 Min,0,WB73MR2732
2020-02-08,23:12:00,Canada,M,62,77,Asian,Seatbelt,Signal,1,Vehicle Search,Arrest,1,30+ Min,0,RJ59XU5261
2020-02-08,23:13:00,USA,M,43,63,White,Other,DUI,0,Frisk,Ticket,1,16-30 Min,1,MH92HK6666
2020-02-08,23:14:00,Canada,F,62,66,White,Speeding,DUI,0,Vehicle Search,Ticket,0,0-15 Min,0,TN10VS6375
2020-02-08,23:15:00,USA,M,42,45,White,Speeding,DUI,0,Vehicle Search,Arrest,1,30+ Min,0,KA67KK5027
2020-02-08,23:16:00,USA,M,32,66,Black,Speeding,Signal,0,Vehicle Search,Arrest,0,30+ Min,1,RJ43HJ6830
2020-02-08,23:17:00,Canada,M,40,19,Other,Seatbelt,Seatbelt,0,Vehicle Search,Arrest,1,0-15 Min,0,GJ30LN3357
2020-02-08,23:18:00,Canada,F,80,63,White,Other,Other,1,Vehicle Search,Arrest,0,0-15 Min,0,TN88XJ6752
2020-02-08,23:19:00,India,M,36,29,White,Signal Violation,DUI,0,Frisk,Ticket,0,0-15 Min,0,RJ17YE7437
2020-02-08,23:20:00,Canada,F,61,48,Asian,Seatbelt,Other,1,Frisk,Warning,0,30+ Min,1,UP82SN6008
2020-02-08,23:21:00,USA,F,61,32,White,Other,Other,0,Vehicle Search,Warning,0,30+ Min,1,UP18AC7874
2020-02-08,23:22:00,Canada,M,48,40,Black,Other,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,DL19GC2323
2020-02-08,23:23:00,Canada,F,56,43,White,Signal Violation,Seatbelt,0,Vehicle Search,Ticket,1,30+ Min,1,DL17OA6895
2020-02-08,23:24:00,India,M,46,45,Other,Drunk Driving,Speeding,1,Vehicle Search,Arrest,1,30+ Min,1,KA71GO3377
2020-02-08,23:25:00,USA,F,75,31,White,Drunk Driving,DUI,1,Vehicle Search,Arrest,1,30+ Min,0,UP22QV4670
2020-02-08,23:26:00,Canada,M,37,73,White,Other,Signal,1,Frisk,Warning,0,16-30 Min,0,MH33IL5213
2020-02-08,23:27:00,Canada,F,31,27,Black,Drunk Driving,DUI,0,Frisk,Warning,1,16-30 Min,1,TN55FO2279
2020-02-08,23:28:00,India,M,36,34,White,Drunk Driving,Speeding,1,Frisk,Arrest,1,0-15 Min,1,TN50VR3343
2020-02-08,23:29:00,India,F,37,80,Hispanic,Seatbelt,DUI,1,Vehicle Search,Arrest,1,30+ Min,0,GJ20ET5822
2020-02-08,23:30:00,USA,M,77,73,Asian,Seatbelt,DUI,1,Vehicle Search,Ticket,1,16-30 Min,0,DL71VX2105
2020-02-08,23:31:00,Canada,M,39,72,White,Signal Violation,Seatbelt,1,Vehicle Search,Warning,0,16-30 Min,0,WB72TM1114
2020-02-08,23:32:00,USA,M,19,44,Hispanic,Other,Other,0,Vehicle Search,Ticket,1,30+ Min,1,RJ32SW9394
2020-02-08,23:33:00,India,M,72,44,Other,Seatbelt,DUI,0,Frisk,Arrest,0,16-30 Min,1,KA65NQ9092
2020-02-08,23:34:00,India,F,43,60,Other,Drunk Driving,Seatbelt,1,Frisk,Warning,0,16-30 Min,1,KA30CY2939
2020-02-08,23:35:00,Canada,F,80,28,Asian,Seatbelt,DUI,1,Vehicle Search,Ticket,0,0-15 Min,0,RJ79GL7030
2020-02-08,23:36:00,Canada,F,76,44,Black,Seatbelt,Other,0,Vehicle Search,Arrest,1,16-30 Min,0,GJ46MX3976
2020-02-08,23:37:00,USA,F,20,73,Black,Signal Violation,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,KA84LS6115
2020-02-08,23:38:00,Canada,F,79,26,Asian,Seatbelt,Signal,1,Vehicle Search,Warning,0,30+ Min,0,TN97SA2389
2020-02-08,23:39:00,USA,F,31,19,White,Seatbelt,Speeding,0,Frisk,Ticket,1,0-15 Min,1,GJ85XL6003
2020-02-08,23:40:00,Canada,F,24,50,Hispanic,Speeding,Seatbelt,1,Frisk,Arrest,1,16-30 Min,0,WB81XK7420
2020-02-08,23:41:00,USA,M,27,32,Hispanic,Other,DUI,1,Frisk,Ticket,1,30+ Min,1,GJ75BA5620
2020-02-08,23:42:00,Canada,F,18,31,Other,Drunk Driving,Other,0,Frisk,Arrest,1,30+ Min,0,WB10QJ1186
2020-02-08,23:43:00,India,F,56,35,Asian,Signal Violation,Other,0,Vehicle Search,Arrest,1,16-30 Min,1,GJ18ZG8053
2020-02-08,23:44:00,Canada,M,35,34,White,Other,Signal,1,Vehicle Search,Ticket,1,0-15 Min,1,KA68WK9685
2020-02-08,23:45:00,Canada,M,30,71,White,Signal Violation,DUI,1,Frisk,Ticket,0,16-30 Min,0,RJ63ST1812
2020-02-08,23:46:00,Canada,M,79,32,Hispanic,Speeding,Other,1,Vehicle Search,Ticket,0,30+ Min,1,KA58DE6336
2020-02-08,23:47:00,Canada,M,41,19,Hispanic,Signal Violation,Signal,0,Frisk,Ticket,1,0-15 Min,1,MH96US5792
2020-02-08,23:48:00,India,M,26,45,Asian,Seatbelt,Other,1,Frisk,Ticket,0,30+ Min,1,MH31XD2770
2020-02-08,23:49:00,Canada,M,60,19,Asian,Speeding,Other,1,Vehicle Search,Warning,1,0-15 Min,1,KA19TN6525
2020-02-08,23:50:00,Canada,F,65,43,Black,Other,Other,0,Vehicle Search,Ticket,0,30+ Min,1,RJ27ST6833
2020-02-08,23:51:00,India,M,22,53,White,Other,Speeding,0,Frisk,Warning,0,0-15 Min,0,RJ27TI3253
2020-02-08,23:52:00,India,M,38,43,Other,Speeding,Speeding,0,Frisk,Ticket,1,16-30 Min,0,MH26LF6652
2020-02-08,23:53:00,USA,F,54,49,Asian,Speeding,Speeding,0,Vehicle Search,Ticket,0,16-30 Min,0,GJ36ZT5821
2020-02-08,23:54:00,Canada,F,60,42,Hispanic,Signal Violation,Signal,0,Vehicle Search,Warning,1,16-30 Min,1,RJ33HG1657
2020-02-08,23:55:00,Canada,M,27,70,Hispanic,Speeding,Signal,0,Frisk,Ticket,0,16-30 Min,0,TN44AI7791
2020-02-08,23:56:00,USA,F,21,77,Asian,Signal Violation,Signal,1,Frisk,Warning,0,16-30 Min,0,DL82LD6458
2020-02-08,23:57:00,USA,F,55,48,Other,Signal Violation,DUI,1,Frisk,Arrest,1,30+ Min,1,GJ71ZZ5285
2020-02-08,23:58:00,Canada,M,76,50,White,Signal Violation,Speeding,0,Vehicle Search,Warning,0,16-30 Min,1,DL17ML7771
2020-02-08,23:59:00,Canada,M,41,70,Hispanic,Signal Violation,Speeding,0,Vehicle Search,Warning,0,0-15 Min,0,MH13HW7131
2020-02-09,00:00:00,India,M,62,58,Asian,Other,Other,0,Vehicle Search,Warning,1,30+ Min,1,GJ67DO7609
2020-02-09,00:01:00,Canada,F,27,23,Hispanic,Signal Violation,Signal,1,Vehicle Search,Arrest,0,16-30 Min,0,TN71TW8752
2020-02-09,00:02:00,India,M,28,65,White,Speeding,DUI,1,Vehicle Search,Warning,0,0-15 Min,0,RJ99PW8101
2020-02-09,00:03:00,India,F,69,36,Asian,Speeding,DUI,1,Frisk,Warning,1,30+ Min,0,KA61OW7578
2020-02-09,00:04:00,India,M,50,43,White,Seatbelt,Speeding,1,Vehicle Search,Arrest,1,0-15 Min,0,WB36YR5145
2020-02-09,00:05:00,India,F,62,79,Asian,Signal Violation,Other,1,Vehicle Search,Ticket,0,0-15 Min,0,DL60RB7250
2020-02-09,00:06:00,India,F,38,57,Asian,Drunk Driving,Seatbelt,0,Vehicle Search,Ticket,1,30+ Min,1,TN50LP5541
2020-02-09,00:07:00,Canada,F,19,75,Hispanic,Speeding,Seatbelt,0,Frisk,Arrest,0,0-15 Min,1,MH64US3335
2020-02-09,00:08:00,India,M,80,58,Hispanic,Other,Other,0,Frisk,Ticket,1,30+ Min,0,RJ90AZ5888
2020-02-09,00:09:00,Canada,F,75,52,Asian,Seatbelt,Seatbelt,0,Frisk,Arrest,1,16-30 Min,1,WB43IG2355
2020-02-09,00:10:00,Canada,F,62,49,White,Signal Violation,DUI,1,Frisk,Arrest,1,0-15 Min,0,MH34AT5652
2020-02-09,00:11:00,USA,M,24,31,Other,Signal Violation,Signal,1,Vehicle Search,Ticket,1,0-15 Min,1,WB96JS8326
2020-02-09,00:12:00,Canada,F,70,73,Black,Other,Signal,1,Vehicle Search,Ticket,0,16-30 Min,0,GJ75FO8100
2020-02-09,00:13:00,India,F,19,22,Hispanic,Speeding,Other,0,Vehicle Search,Ticket,0,16-30 Min,1,TN27GW8868
2020-02-09,00:14:00,Canada,F,75,45,White,Speeding,DUI,0,Frisk,Arrest,0,16-30 Min,1,GJ47QB2799
2020-02-09,00:15:00,Canada,F,70,43,Hispanic,Seatbelt,Signal,1,Frisk,Ticket,0,16-30 Min,1,TN62TN2066
2020-02-09,00:16:00,USA,M,37,61,White,Seatbelt,DUI,0,Frisk,Warning,0,30+ Min,0,UP18IJ7600
2020-02-09,00:17:00,Canada,M,52,31,Other,Other,Other,0,Vehicle Search,Arrest,0,0-15 Min,0,UP18XJ5021
2020-02-09,00:18:00,India,F,38,42,Hispanic,Speeding,Speeding,1,Frisk,Warning,0,0-15 Min,0,TN90EV6815
2020-02-09,00:19:00,Canada,F,33,28,White,Seatbelt,DUI,1,Frisk,Warning,1,16-30 Min,1,WB78CY1386
2020-02-09,00:20:00,USA,F,59,44,Black,Other,Signal,1,Frisk,Arrest,0,0-15 Min,1,WB69VY8222
2020-02-09,00:21:00,USA,F,58,61,Asian,Speeding,Speeding,1,Frisk,Arrest,0,30+ Min,1,UP45WD6175
2020-02-09,00:22:00,Canada,M,32,31,Other,Signal Violation,Signal,1,Frisk,Arrest,0,16-30 Min,0,WB36WQ6728
2020-02-09,00:23:00,Canada,F,63,31,Other,Seatbelt,DUI,0,Frisk,Ticket,0,16-30 Min,1,KA57ZE2419
2020-02-09,00:24:00,India,F,43,78,Asian,Seatbelt,DUI,1,Frisk,Arrest,0,16-30 Min,0,KA91QC9772
2020-02-09,00:25:00,USA,M,71,74,Hispanic,Speeding,Seatbelt,1,Frisk,Arrest,0,30+ Min,0,DL18MR1938
2020-02-09,00:26:00,Canada,F,49,55,Hispanic,Speeding,Seatbelt,1,Frisk,Ticket,0,0-15 Min,1,WB72AG5238
2020-02-09,00:27:00,USA,M,66,50,Asian,Drunk Driving,Speeding,0,Frisk,Warning,1,16-30 Min,0,MH15JN4651
2020-02-09,00:28:00,India,F,44,40,Hispanic,Speeding,Seatbelt,1,Frisk,Ticket,1,30+ Min,0,WB77AK7144
2020-02-09,00:29:00,India,F,61,24,White,Signal Violation,Signal,1,Frisk,Ticket,1,0-15 Min,1,UP71HE2486
2020-02-09,00:30:00,USA,M,33,31,Asian,Seatbelt,Signal,1,Frisk,Arrest,0,30+ Min,1,RJ47CX8445
2020-02-09,00:31:00,USA,M,60,41,Asian,Other,Signal,1,Vehicle Search,Warning,0,0-15 Min,0,GJ40IG3737
2020-02-09,00:32:00,India,M,22,72,White,Drunk Driving,Other,0,Frisk,Arrest,1,30+ Min,1,KA99VC9744
2020-02-09,00:33:00,India,M,38,77,Black,Drunk Driving,DUI,1,Frisk,Ticket,1,30+ Min,1,UP96RX3066
2020-02-09,00:34:00,USA,F,47,79,White,Drunk Driving,Other,0,Frisk,Warning,1,30+ Min,0,KA23NT4256
2020-02-09,00:35:00,Canada,M,58,47,Hispanic,Other,DUI,1,Frisk,Warning,0,30+ Min,0,KA22CN7306
2020-02-09,00:36:00,India,M,22,28,Asian,Drunk Driving,Speeding,0,Frisk,Ticket,0,30+ Min,1,UP11HR3235
2020-02-09,00:37:00,USA,M,68,77,Black,Speeding,Seatbelt,1,Frisk,Arrest,1,30+ Min,1,UP49DE7954
2020-02-09,00:38:00,Canada,F,71,62,White,Other,Seatbelt,0,Vehicle Search,Arrest,1,30+ Min,0,GJ96RG9825
2020-02-09,00:39:00,Canada,F,49,51,Other,Other,Other,1,Vehicle Search,Ticket,0,30+ Min,0,MH41HP6043
2020-02-09,00:40:00,Canada,F,80,22,Asian,Seatbelt,Other,0,Vehicle Search,Arrest,1,30+ Min,0,UP43BH9214
2020-02-09,00:41:00,USA,F,63,41,Asian,Speeding,Signal,1,Vehicle Search,Warning,1,30+ Min,1,GJ75YA4887
2020-02-09,00:42:00,Canada,F,25,38,Other,Speeding,Seatbelt,0,Vehicle Search,Ticket,0,30+ Min,1,DL62TA5057
2020-02-09,00:43:00,Canada,M,20,38,Black,Signal Violation,Other,0,Vehicle Search,Arrest,0,0-15 Min,0,MH24SE8200
2020-02-09,00:44:00,India,F,19,66,Asian,Other,Signal,0,Frisk,Ticket,1,0-15 Min,0,MH87ES3788
2020-02-09,00:45:00,Canada,M,52,59,Hispanic,Drunk Driving,Other,1,Vehicle Search,Arrest,1,0-15 Min,0,RJ30NG4201
2020-02-09,00:46:00,India,F,54,18,Black,Drunk Driving,Signal,0,Vehicle Search,Arrest,0,30+ Min,1,RJ93DG3015
2020-02-09,00:47:00,USA,M,35,49,Black,Speeding,DUI,0,Vehicle Search,Warning,0,0-15 Min,0,RJ17DR8641
2020-02-09,00:48:00,India,M,43,26,Hispanic,Seatbelt,Speeding,1,Vehicle Search,Ticket,1,30+ Min,0,KA94RL7500
2020-02-09,00:49:00,USA,M,48,42,Asian,Speeding,DUI,1,Vehicle Search,Arrest,0,0-15 Min,0,TN73XZ1333
2020-02-09,00:50:00,USA,F,61,77,Hispanic,Drunk Driving,Other,0,Vehicle Search,Ticket,0,16-30 Min,0,TN12QW6561
2020-02-09,00:51:00,India,M,37,46,Hispanic,Speeding,Speeding,1,Frisk,Arrest,0,30+ Min,1,MH38PV5160
2020-02-09,00:52:00,India,F,19,62,Other,Seatbelt,DUI,0,Frisk,Arrest,1,16-30 Min,0,UP62ZH3268
2020-02-09,00:53:00,USA,F,30,77,Hispanic,Other,Seatbelt,1,Frisk,Arrest,1,0-15 Min,0,MH73SZ2524
2020-02-09,00:54:00,India,M,77,58,Asian,Signal Violation,Seatbelt,0,Vehicle Search,Warning,0,0-15 Min,1,WB97IV7709
2020-02-09,00:55:00,USA,M,39,67,Hispanic,Speeding,Speeding,1,Vehicle Search,Ticket,1,0-15 Min,1,GJ14KS1610
2020-02-09,00:56:00,Canada,M,60,74,White,Seatbelt,Speeding,1,Vehicle Search,Ticket,1,0-15 Min,1,RJ94BS6447
2020-02-09,00:57:00,USA,F,21,32,Other,Other,Other,1,Vehicle Search,Arrest,0,16-30 Min,0,MH69OT1819
2020-02-09,00:58:00,USA,F,78,45,Hispanic,Other,Signal,0,Frisk,Arrest,1,30+ Min,0,MH61CU4603
2020-02-09,00:59:00,USA,M,36,75,Black,Drunk Driving,Speeding,0,Frisk,Ticket,0,30+ Min,1,TN44RN4386
2020-02-09,01:00:00,Canada,M,40,39,Other,Seatbelt,Other,1,Frisk,Ticket,0,30+ Min,1,WB52WQ5049
2020-02-09,01:01:00,Canada,M,61,66,Asian,Seatbelt,Other,0,Frisk,Ticket,0,30+ Min,1,RJ11TG7124
2020-02-09,01:02:00,Canada,M,78,27,Other,Other,Speeding,1,Vehicle Search,Arrest,0,0-15 Min,1,UP64QF7652
2020-02-09,01:03:00,Canada,F,44,75,White,Signal Violation,Signal,1,Vehicle Search,Warning,0,0-15 Min,1,WB96HS3286
2020-02-09,01:04:00,USA,F,49,65,Hispanic,Speeding,Other,0,Frisk,Ticket,1,0-15 Min,0,MH83QY6384
2020-02-09,01:05:00,India,F,37,45,Asian,Other,DUI,0,Frisk,Ticket,1,16-30 Min,0,GJ82ND7208
2020-02-09,01:06:00,USA,M,54,60,Other,Drunk Driving,Other,0,Vehicle Search,Arrest,1,16-30 Min,1,GJ40ND6909
2020-02-09,01:07:00,India,F,26,60,Hispanic,Seatbelt,DUI,0,Vehicle Search,Ticket,1,0-15 Min,0,KA56CL3329
2020-02-09,01:08:00,Canada,M,56,37,Black,Seatbelt,Other,0,Vehicle Search,Ticket,1,0-15 Min,1,MH25ZO7107
2020-02-09,01:09:00,India,F,52,44,Black,Other,Seatbelt,0,Vehicle Search,Arrest,0,0-15 Min,0,DL48GT2976
2020-02-09,01:10:00,India,F,28,35,Hispanic,Speeding,Speeding,1,Vehicle Search,Ticket,0,16-30 Min,1,WB59GE2483
2020-02-09,01:11:00,India,M,64,41,Black,Drunk Driving,Seatbelt,1,Vehicle Search,Ticket,0,0-15 Min,1,DL31DO9869
2020-02-09,01:12:00,USA,F,76,58,White,Signal Violation,Signal,0,Frisk,Arrest,1,0-15 Min,1,TN28GS6995
2020-02-09,01:13:00,India,M,78,39,Asian,Drunk Driving,Speeding,0,Frisk,Ticket,1,0-15 Min,1,TN22LU4217
2020-02-09,01:14:00,India,F,64,52,Black,Drunk Driving,DUI,0,Frisk,Warning,1,16-30 Min,1,DL27JZ8926
2020-02-09,01:15:00,USA,F,78,38,Black,Speeding,Other,1,Frisk,Warning,1,16-30 Min,1,RJ93EI3443
2020-02-09,01:16:00,Canada,F,67,55,White,Speeding,Other,1,Vehicle Search,Ticket,0,0-15 Min,0,UP43PD2838
2020-02-09,01:17:00,India,M,67,48,Other,Seatbelt,Other,1,Vehicle Search,Arrest,0,30+ Min,0,KA38ZE1638
2020-02-09,01:18:00,USA,F,59,59,Hispanic,Seatbelt,Other,1,Vehicle Search,Arrest,1,16-30 Min,0,MH85GI2872
2020-02-09,01:19:00,India,F,31,21,Other,Drunk Driving,Other,0,Frisk,Warning,1,16-30 Min,1,WB34FV8825
2020-02-09,01:20:00,USA,M,30,27,White,Seatbelt,Signal,1,Frisk,Arrest,1,0-15 Min,0,GJ32XB5433
2020-02-09,01:21:00,USA,M,51,38,Hispanic,Seatbelt,DUI,0,Frisk,Warning,1,30+ Min,0,UP67WC1507
2020-02-09,01:22:00,Canada,M,61,53,Black,Speeding,Seatbelt,1,Frisk,Warning,0,30+ Min,0,MH34NA4800
2020-02-09,01:23:00,India,F,36,34,Asian,Speeding,Other,0,Vehicle Search,Ticket,1,30+ Min,0,KA92NM4818
2020-02-09,01:24:00,USA,M,32,35,Other,Seatbelt,Other,1,Vehicle Search,Arrest,1,30+ Min,1,KA13UU1522
2020-02-09,01:25:00,India,F,29,72,Black,Seatbelt,Speeding,1,Vehicle Search,Ticket,1,16-30 Min,1,WB66CT6261
2020-02-09,01:26:00,Canada,F,24,27,Black,Drunk Driving,DUI,0,Vehicle Search,Ticket,0,0-15 Min,0,UP47YV5944
2020-02-09,01:27:00,India,M,74,72,Hispanic,Speeding,DUI,0,Vehicle Search,Ticket,0,16-30 Min,1,GJ26NO9141
2020-02-09,01:28:00,USA,F,53,39,Other,Seatbelt,Speeding,1,Vehicle Search,Warning,1,0-15 Min,0,DL96XO3633
2020-02-09,01:29:00,USA,F,45,49,Hispanic,Speeding,DUI,1,Vehicle Search,Warning,1,16-30 Min,1,WB20TQ8944
2020-02-09,01:30:00,USA,M,61,25,Asian,Speeding,Signal,0,Frisk,Arrest,1,16-30 Min,1,RJ39II3160
2020-02-09,01:31:00,USA,M,62,57,Other,Signal Violation,Seatbelt,0,Frisk,Warning,0,30+ Min,0,RJ68GT4228
2020-02-09,01:32:00,India,M,18,58,Other,Other,Other,1,Frisk,Warning,1,16-30 Min,1,RJ32GS8566
2020-02-09,01:33:00,Canada,F,75,63,Asian,Signal Violation,Speeding,1,Vehicle Search,Arrest,0,30+ Min,1,KA62MN7722
2020-02-09,01:34:00,USA,F,47,70,Black,Speeding,DUI,0,Frisk,Arrest,0,16-30 Min,0,WB15UP3109
2020-02-09,01:35:00,USA,F,79,73,Other,Speeding,Signal,0,Vehicle Search,Ticket,0,30+ Min,1,TN65BC5688
2020-02-09,01:36:00,India,F,27,57,Other,Signal Violation,Speeding,1,Vehicle Search,Arrest,1,16-30 Min,0,GJ93EO5840
2020-02-09,01:37:00,USA,F,26,48,White,Drunk Driving,DUI,1,Vehicle Search,Arrest,0,30+ Min,1,MH60CS4173
2020-02-09,01:38:00,USA,M,34,61,Other,Other,Signal,0,Vehicle Search,Warning,0,30+ Min,0,KA57UH6740
2020-02-09,01:39:00,USA,F,73,73,Asian,Signal Violation,DUI,0,Vehicle Search,Arrest,0,0-15 Min,1,UP11IZ4779
2020-02-09,01:40:00,India,M,78,59,Hispanic,Seatbelt,DUI,0,Vehicle Search,Warning,1,30+ Min,1,WB51YU4824
2020-02-09,01:41:00,India,F,19,31,White,Drunk Driving,Signal,1,Vehicle Search,Warning,1,0-15 Min,0,DL85UT1909
2020-02-09,01:42:00,Canada,F,73,20,White,Speeding,Seatbelt,1,Frisk,Arrest,1,30+ Min,1,DL91NX2773
